"id";"sexe";"cellId";"col";"row";"nb_dans_cellule";"lon_grille";"lat_grille";"lon_reel";"lat_reel";"reaffecte";"deplacement_m";"issu_zone_non";"point_reel_hors_commune"
"709";"Feminin";"36";"1";"6";"1";"-4.13487634191902";"5.32540635305626";"-4.137197564";"5.32361725311767";"1";"324";"0";"0"
"9";"Masculin";"153";"7";"15";"4";"-4.10900847128034";"5.36728590643619";"-4.1059171";"5.3662321";"0";"362";"0";"0"
"15";"Masculin";"153";"7";"15";"4";"-4.10675238119961";"5.36728999680182";"-4.1060839";"5.3644853";"0";"319";"0";"0"
"10";"Feminin";"153";"7";"15";"4";"-4.1090043868854";"5.36502470310129";"-4.1065062";"5.3661692";"0";"304";"0";"0"
"13";"Feminin";"153";"7";"15";"4";"-4.10674830510954";"5.36502879173397";"-4.1062084";"5.3653281";"0";"68";"0";"0"
"301";"Masculin";"162";"7";"6";"3";"-4.10888953299886";"5.32626773284005";"-4.1108148";"5.3228103";"1";"438";"0";"0"
"300";"Feminin";"162";"7";"6";"3";"-4.1067238306159";"5.32627162941444";"-4.1095443";"5.3239734";"0";"403";"0";"0"
"646";"Feminin";"162";"7";"6";"3";"-4.10780344298478";"5.32446071627364";"-4.1111739";"5.3239679";"1";"377";"0";"0"
"76";"Masculin";"137";"6";"10";"4";"-4.11347971504508";"5.34466569450428";"-4.1058013";"5.3452163";"1";"853";"0";"0"
"228";"Masculin";"137";"6";"10";"4";"-4.11122371134854";"5.34466978412128";"-4.1075968";"5.3401883";"1";"638";"0";"0"
"85";"Feminin";"137";"6";"10";"4";"-4.11347563157129";"5.34240449294935";"-4.1060234";"5.3453974";"1";"890";"0";"0"
"89";"Feminin";"137";"6";"10";"4";"-4.11121963614406";"5.34240858082646";"-4.1058989";"5.3441448";"1";"620";"0";"0"
"41";"Masculin";"217";"10";"14";"4";"-4.09546383732228";"5.36278789621722";"-4.1051251";"5.3647492";"1";"1092";"0";"0"
"42";"Masculin";"217";"10";"14";"4";"-4.09320775344577";"5.36279193320568";"-4.1047648";"5.3651577";"1";"1307";"0";"0"
"22";"Feminin";"217";"10";"14";"4";"-4.09545980620666";"5.3605266821978";"-4.0949592";"5.3678761";"1";"814";"0";"0"
"113";"Feminin";"217";"10";"14";"4";"-4.0932037306281";"5.36053071747449";"-4.1012307";"5.3699253";"1";"1367";"0";"0"
"686";"Feminin";"250";"11";"2";"2";"-4.09080868883524";"5.3073961655598";"-4.089123448";"5.3082205851128";"0";"208";"0";"0"
"694";"Feminin";"250";"11";"2";"2";"-4.08864303920086";"5.30739998500525";"-4.08844083";"5.30915127560135";"0";"195";"0";"0"
"632";"Masculin";"220";"10";"11";"4";"-4.09543967649926";"5.34922060955612";"-4.0922507";"5.3483389";"0";"367";"0";"0"
"629";"Masculin";"220";"10";"11";"4";"-4.09318364235725";"5.34922463627414";"-4.0908888";"5.3479489";"1";"291";"0";"0"
"631";"Feminin";"220";"10";"11";"4";"-4.09543565573171";"5.34695939451937";"-4.0925772";"5.3469854";"0";"317";"0";"0"
"628";"Feminin";"220";"10";"11";"4";"-4.09317962986636";"5.34696341952569";"-4.0908582";"5.3468917";"1";"257";"0";"0"
"253";"Masculin";"96";"4";"9";"4";"-4.12249548093206";"5.34012686384555";"-4.1276481";"5.3407238";"1";"575";"0";"0"
"255";"Feminin";"96";"4";"9";"4";"-4.12023950080338";"5.340130983115";"-4.1220071";"5.3397114";"0";"201";"0";"0"
"265";"Feminin";"96";"4";"9";"4";"-4.12249136791553";"5.33786566894691";"-4.1267497";"5.3400904";"1";"532";"0";"0"
"266";"Feminin";"96";"4";"9";"4";"-4.12023539604893";"5.33786978646238";"-4.1266746";"5.3404666";"1";"769";"0";"0"
"603";"Masculin";"409";"19";"11";"4";"-4.05483080151922";"5.34929182093919";"-4.0559245";"5.3463966";"0";"342";"0";"0"
"611";"Masculin";"409";"19";"11";"4";"-4.05257473694146";"5.34929569829767";"-4.0587425";"5.3513037";"1";"719";"0";"0"
"307";"Feminin";"409";"19";"11";"4";"-4.05482692973626";"5.34703057563151";"-4.0612367";"5.3404533";"1";"1017";"0";"0"
"308";"Feminin";"409";"19";"11";"4";"-4.05257087343571";"5.34703445134178";"-4.0614131";"5.3400796";"1";"1246";"0";"0"
"424";"Feminin";"417";"19";"3";"2";"-4.05472201088686";"5.31198132886723";"-4.0482683";"5.3093617";"1";"772";"0";"0"
"425";"Feminin";"417";"19";"3";"2";"-4.05255631956745";"5.31198502502516";"-4.047905";"5.30935";"1";"592";"0";"0"
"570";"Masculin";"266";"12";"7";"2";"-4.08633656962026";"5.33001635508557";"-4.0789138";"5.3213682";"1";"1261";"0";"0"
"572";"Masculin";"266";"12";"7";"2";"-4.08417083768547";"5.33002017502035";"-4.07883";"5.3220678";"1";"1060";"0";"0"
"504";"Masculin";"307";"14";"8";"2";"-4.07732056122875";"5.3345546809097";"-4.0720842";"5.3291051";"1";"836";"0";"0"
"125";"Feminin";"307";"14";"8";"2";"-4.07515480691715";"5.33455847232871";"-4.0955859";"5.3747324";"1";"4985";"1";"0"
"66";"Masculin";"111";"5";"15";"4";"-4.1180328141062";"5.36726946171906";"-4.10711";"5.3636538";"1";"1275";"0";"0"
"68";"Masculin";"111";"5";"15";"4";"-4.11577673103139";"5.36727358538646";"-4.1074467";"5.3632041";"1";"1027";"0";"0"
"99";"Feminin";"111";"5";"15";"4";"-4.11802869649209";"5.36500826535127";"-4.1016275";"5.3709223";"1";"1931";"0";"0"
"114";"Feminin";"111";"5";"15";"4";"-4.11577262172202";"5.36501238727161";"-4.1013318";"5.3698421";"1";"1687";"0";"0"
"143";"Feminin";"207";"9";"3";"2";"-4.09984022735628";"5.31190259855227";"-4.1011282";"5.3160983";"1";"485";"0";"0"
"136";"Feminin";"207";"9";"3";"2";"-4.09767456856013";"5.31190645290909";"-4.0997083";"5.3183033";"1";"742";"0";"0"
"159";"Masculin";"160";"7";"8";"4";"-4.10895144863674";"5.33562904430822";"-4.1063686";"5.3323528";"0";"462";"0";"0"
"596";"Masculin";"160";"7";"8";"4";"-4.10669547450116";"5.33563311041354";"-4.1041793";"5.3374005";"1";"340";"0";"0"
"158";"Feminin";"160";"7";"8";"4";"-4.10894738868462";"5.33336783860051";"-4.1087158";"5.3324101";"0";"109";"0";"0"
"595";"Feminin";"160";"7";"8";"4";"-4.10669142280422";"5.33337190297304";"-4.1046247";"5.3370497";"1";"467";"0";"0"
"297";"Masculin";"140";"6";"7";"4";"-4.11345524049526";"5.3310984826372";"-4.1101294";"5.3282647";"0";"484";"0";"0"
"298";"Masculin";"140";"6";"7";"4";"-4.11119928636132";"5.33110256181503";"-4.1102136";"5.3280096";"0";"359";"0";"0"
"650";"Masculin";"140";"6";"7";"4";"-4.11345116753842";"5.32883728006776";"-4.1139914";"5.3276614";"1";"143";"0";"0"
"649";"Feminin";"140";"6";"7";"4";"-4.11119522165249";"5.32884135750577";"-4.1128312";"5.3273185";"1";"247";"0";"0"
"245";"Masculin";"225";"10";"6";"2";"-4.09535242551704";"5.32547792349186";"-4.0946967";"5.3224267";"1";"345";"0";"0"
"246";"Masculin";"225";"10";"6";"2";"-4.09318671599946";"5.32548177188781";"-4.0946398";"5.3226507";"1";"352";"0";"0"
"405";"Masculin";"156";"7";"12";"4";"-4.10898399110189";"5.35371868387901";"-4.1112475";"5.3577099";"1";"508";"0";"0"
"401";"Masculin";"156";"7";"12";"4";"-4.10672795079714";"5.35372276384707";"-4.108558";"5.3563597";"1";"355";"0";"0"
"394";"Feminin";"156";"7";"12";"4";"-4.1089799171832";"5.35145747952549";"-4.108235";"5.3513283";"0";"84";"0";"0"
"83";"Feminin";"156";"7";"12";"4";"-4.10672388516203";"5.35146155776067";"-4.1052254";"5.3462525";"1";"599";"0";"0"
"522";"Masculin";"313";"14";"2";"4";"-4.07732043290013";"5.30855044976852";"-4.0747555";"5.3073794";"0";"312";"0";"0"
"527";"Masculin";"313";"14";"2";"4";"-4.07506453353035";"5.30855437980487";"-4.0743131";"5.3092594";"0";"114";"0";"0"
"523";"Feminin";"313";"14";"2";"4";"-4.07731650887308";"5.30628921810194";"-4.0747497";"5.3085141";"0";"376";"0";"0"
"528";"Feminin";"313";"14";"2";"4";"-4.07506061771632";"5.30629314645503";"-4.0738472";"5.3091603";"1";"344";"0";"0"
"691";"Feminin";"249";"11";"3";"2";"-4.09081663854948";"5.31191860827767";"-4.087972921";"5.31153331683927";"0";"318";"0";"0"
"695";"Feminin";"249";"11";"3";"2";"-4.08865097313966";"5.31192243099565";"-4.087614974";"5.31073031137273";"0";"175";"0";"0"
"604";"Masculin";"410";"19";"10";"4";"-4.05482305961397";"5.34476933015474";"-4.0551938";"5.345131";"0";"57";"0";"0"
"601";"Masculin";"410";"19";"10";"4";"-4.05256701158708";"5.34477320421681";"-4.0587344";"5.3466185";"1";"713";"0";"0"
"322";"Masculin";"410";"19";"10";"4";"-4.05481919115231";"5.34250808450894";"-4.05926";"5.34034";"1";"547";"0";"0"
"354";"Feminin";"410";"19";"10";"4";"-4.05256315139554";"5.34251195692283";"-4.0596916";"5.3405949";"1";"818";"0";"0"
"368";"Masculin";"368";"17";"10";"4";"-4.06384723507961";"5.34475375099719";"-4.0642533";"5.3457441";"0";"118";"0";"0"
"374";"Masculin";"368";"17";"10";"4";"-4.06159119371658";"5.3447576582229";"-4.0669303";"5.3425899";"1";"638";"0";"0"
"369";"Feminin";"368";"17";"10";"4";"-4.06384333353782";"5.34249251197941";"-4.0644204";"5.3436361";"0";"142";"0";"0"
"375";"Feminin";"368";"17";"10";"4";"-4.06158730044478";"5.34249641754283";"-4.0679808";"5.3415647";"1";"716";"0";"0"
"497";"Masculin";"309";"14";"6";"4";"-4.07735188616244";"5.32664029704687";"-4.0756798";"5.3265436";"0";"186";"0";"0"
"559";"Masculin";"309";"14";"6";"4";"-4.07509592096076";"5.32664424054981";"-4.0777659";"5.3249451";"0";"350";"0";"0"
"560";"Masculin";"309";"14";"6";"4";"-4.07734794856935";"5.32437906672635";"-4.0776292";"5.3245675";"0";"37";"0";"0"
"496";"Feminin";"309";"14";"6";"4";"-4.07509199160908";"5.32438300854592";"-4.0755635";"5.3265376";"0";"244";"0";"0"
"404";"Masculin";"113";"5";"13";"4";"-4.11801635421156";"5.35822467522821";"-4.1116921";"5.3593349";"1";"711";"0";"0"
"120";"Masculin";"113";"5";"13";"4";"-4.11576030433443";"5.35822879190741";"-4.1009735";"5.3796446";"1";"2879";"0";"0"
"111";"Masculin";"113";"5";"13";"4";"-4.11801224363855";"5.35596347818086";"-4.0961317";"5.3736155";"1";"3112";"1";"0"
"406";"Feminin";"113";"5";"13";"4";"-4.11575620205197";"5.35596759311305";"-4.111366";"5.3576715";"1";"522";"0";"0"
"558";"Masculin";"267";"12";"6";"4";"-4.08637572997475";"5.32662444041106";"-4.0786621";"5.3247409";"1";"880";"0";"0"
"573";"Masculin";"267";"12";"6";"4";"-4.08411977157794";"5.32662841696356";"-4.0802189";"5.3217552";"1";"691";"0";"0"
"576";"Feminin";"267";"12";"6";"4";"-4.08637175941632";"5.32436321685926";"-4.0797414";"5.3243682";"1";"735";"0";"0"
"574";"Feminin";"267";"12";"6";"4";"-4.0841158092608";"5.32436719171429";"-4.0802315";"5.3225806";"1";"474";"0";"0"
"78";"Masculin";"179";"8";"10";"4";"-4.1044556897768";"5.34468200323103";"-4.1042696";"5.3449402";"0";"35";"0";"0"
"81";"Masculin";"179";"8";"10";"4";"-4.10219967910401";"5.3446860596871";"-4.1034469";"5.3415282";"0";"375";"0";"0"
"90";"Feminin";"179";"8";"10";"4";"-4.10445163938043";"5.34242079473771";"-4.1049138";"5.3433034";"0";"110";"0";"0"
"92";"Feminin";"179";"8";"10";"4";"-4.10219563697707";"5.34242484946799";"-4.10544";"5.3431545";"0";"368";"0";"0"
"226";"Masculin";"138";"6";"9";"4";"-4.1134715498504";"5.34014329122516";"-4.107422";"5.3401102";"1";"670";"0";"0"
"227";"Masculin";"138";"6";"9";"4";"-4.11121556268893";"5.34014737736239";"-4.1075124";"5.3401351";"1";"410";"0";"0"
"229";"Masculin";"138";"6";"9";"4";"-4.11346746988238";"5.33788208933178";"-4.1075829";"5.340123";"1";"698";"0";"0"
"230";"Masculin";"138";"6";"9";"4";"-4.11121149098312";"5.33788617372915";"-4.1069206";"5.3400009";"1";"530";"0";"0"
"257";"Masculin";"95";"4";"10";"3";"-4.12245801595009";"5.34433276843871";"-4.1260343";"5.3400196";"1";"620";"0";"0"
"256";"Feminin";"95";"4";"10";"3";"-4.12029226026471";"5.3443367260693";"-4.1258759";"5.3400239";"1";"781";"0";"0"
"267";"Feminin";"95";"4";"10";"3";"-4.12137184843436";"5.34252579185351";"-4.1263238";"5.3407097";"1";"584";"0";"0"
"466";"Masculin";"345";"16";"12";"4";"-4.06837500192404";"5.35379085271206";"-4.0686882";"5.3542436";"0";"61";"0";"0"
"463";"Masculin";"345";"16";"12";"4";"-4.06611893079902";"5.35379478319693";"-4.0711606";"5.3522441";"1";"584";"0";"0"
"464";"Masculin";"345";"16";"12";"4";"-4.06837107711442";"5.35152961770625";"-4.0697605";"5.3522383";"1";"173";"0";"0"
"465";"Feminin";"345";"16";"12";"4";"-4.06611501427353";"5.35153354652173";"-4.0694183";"5.3528577";"0";"394";"0";"0"
"285";"Masculin";"143";"6";"4";"2";"-4.11338367961018";"5.31640074435795";"-4.1118932";"5.3223871";"1";"682";"0";"0"
"287";"Feminin";"143";"6";"4";"2";"-4.11121801504827";"5.31640464951242";"-4.113022";"5.320359";"1";"481";"0";"0"
"621";"Masculin";"243";"11";"9";"4";"-4.09091159994207";"5.34018377985275";"-4.087663";"5.3395479";"0";"367";"0";"0"
"636";"Masculin";"243";"11";"9";"4";"-4.0886555954471";"5.34018778315725";"-4.0891025";"5.3415236";"1";"156";"0";"0"
"678";"Masculin";"243";"11";"9";"4";"-4.09090760259756";"5.33792256071942";"-4.0861581";"5.3469632";"1";"1130";"0";"0"
"620";"Feminin";"243";"11";"9";"4";"-4.08865160636511";"5.33792656231932";"-4.0891365";"5.3373715";"0";"82";"0";"0"
"416";"Masculin";"290";"13";"4";"4";"-4.08184800538894";"5.31758747646997";"-4.0756415";"5.3150913";"1";"741";"0";"0"
"332";"Feminin";"290";"13";"4";"4";"-4.07959207652669";"5.31759142973615";"-4.0781664";"5.3160432";"1";"233";"0";"0"
"333";"Feminin";"290";"13";"4";"4";"-4.08184405812478";"5.31532624885307";"-4.0773445";"5.3171242";"1";"537";"0";"0"
"415";"Feminin";"290";"13";"4";"4";"-4.07958813748968";"5.31533020042888";"-4.0748878";"5.3146641";"1";"526";"0";"0"
"378";"Masculin";"326";"15";"10";"4";"-4.07287138374785";"5.34473803918627";"-4.0698465";"5.3437453";"0";"353";"0";"0"
"376";"Masculin";"326";"15";"10";"4";"-4.07061534910547";"5.34474197957514";"-4.0687466";"5.3416922";"1";"396";"0";"0"
"379";"Feminin";"326";"15";"10";"4";"-4.07286744912639";"5.34247680685294";"-4.0715006";"5.3438564";"0";"215";"0";"0"
"377";"Feminin";"326";"15";"10";"4";"-4.07061142275389";"5.34248074556541";"-4.068855";"5.3436667";"1";"235";"0";"0"
"420";"Feminin";"438";"20";"3";"2";"-4.05021015224852";"5.31198902062682";"-4.047545";"5.3103883";"0";"344";"0";"0"
"422";"Feminin";"438";"20";"3";"2";"-4.04804445775174";"5.31199270096422";"-4.0469467";"5.3090717";"1";"345";"0";"0"
"330";"Masculin";"332";"15";"4";"4";"-4.07282427975822";"5.31760324004478";"-4.0737546";"5.3181822";"0";"121";"0";"0"
"411";"Masculin";"332";"15";"4";"4";"-4.07056834411998";"5.31760716031759";"-4.0740378";"5.3148722";"1";"489";"0";"0"
"412";"Feminin";"332";"15";"4";"4";"-4.07282036540285";"5.31534200568756";"-4.0738484";"5.3144477";"0";"151";"0";"0"
"410";"Feminin";"332";"15";"4";"4";"-4.07056443799188";"5.3153459242841";"-4.0747239";"5.3153614";"1";"461";"0";"0"
"623";"Masculin";"265";"12";"8";"2";"-4.08634452066777";"5.33453880124496";"-4.0874499";"5.3357844";"0";"184";"0";"0"
"666";"Masculin";"265";"12";"8";"2";"-4.08417877288926";"5.33454262443895";"-4.0875914";"5.340128";"1";"724";"0";"0"
"499";"Feminin";"287";"13";"7";"2";"-4.08182462631461";"5.33002430468469";"-4.0754567";"5.3273375";"1";"766";"0";"0"
"500";"Feminin";"287";"13";"7";"2";"-4.07965889110658";"5.33002810874558";"-4.0752249";"5.3276011";"1";"560";"0";"0"
"525";"Masculin";"314";"14";"1";"2";"-4.07726550845151";"5.30289744888438";"-4.0747437";"5.3094132";"1";"773";"0";"0"
"526";"Masculin";"314";"14";"1";"2";"-4.07509986476136";"5.30290121767946";"-4.0743727";"5.3094031";"1";"723";"0";"0"
"50";"Masculin";"194";"9";"16";"4";"-4.09954017473692";"5.37137320865717";"-4.0978054";"5.3721586";"0";"211";"0";"0"
"52";"Masculin";"194";"9";"16";"4";"-4.09773609441194";"5.37182869842776";"-4.0975819";"5.3720407";"0";"29";"0";"0"
"53";"Masculin";"194";"9";"16";"4";"-4.09998815342323";"5.36956342802109";"-4.0981401";"5.3726579";"0";"399";"0";"0"
"51";"Feminin";"194";"9";"16";"4";"-4.09773204808484";"5.36956748680332";"-4.097774";"5.3721995";"0";"291";"0";"0"
"685";"Feminin";"292";"13";"2";"2";"-4.08178513828919";"5.30741202986331";"-4.082699784";"5.30693267228223";"0";"114";"0";"0"
"689";"Feminin";"292";"13";"2";"2";"-4.07961948209588";"5.30741581769653";"-4.081685085";"5.30868745568557";"0";"269";"0";"0"
"364";"Masculin";"391";"18";"8";"4";"-4.05931962068125";"5.3357165867888";"-4.0570579";"5.3362927";"0";"259";"0";"0"
"345";"Feminin";"391";"18";"8";"4";"-4.0570636090381";"5.33572047081187";"-4.0572018";"5.3363749";"0";"74";"0";"0"
"346";"Feminin";"391";"18";"8";"4";"-4.05931574235012";"5.33345534377448";"-4.0587587";"5.3366891";"0";"363";"0";"0"
"347";"Feminin";"391";"18";"8";"4";"-4.05705973896282";"5.33345922614235";"-4.059239";"5.3365082";"0";"415";"0";"0"
"403";"Masculin";"134";"6";"13";"4";"-4.11350425270062";"5.35823290027533";"-4.1111731";"5.359058";"0";"274";"0";"0"
"400";"Masculin";"134";"6";"13";"4";"-4.11124819931369";"5.35823700033194";"-4.1076889";"5.3587164";"1";"398";"0";"0"
"45";"Masculin";"134";"6";"13";"4";"-4.11350015870874";"5.35597169973747";"-4.1045377";"5.3639516";"1";"1328";"0";"0"
"402";"Feminin";"134";"6";"13";"4";"-4.11124411361241";"5.35597579805411";"-4.1103436";"5.3583715";"0";"283";"0";"0"
"249";"Masculin";"74";"3";"10";"4";"-4.12701570028841";"5.34464098271014";"-4.1269949";"5.3414857";"0";"349";"0";"0"
"268";"Feminin";"74";"3";"10";"4";"-4.12475970716273";"5.34464512206759";"-4.1271637";"5.3415796";"0";"431";"0";"0"
"259";"Feminin";"74";"3";"10";"4";"-4.12701156719944";"5.34237979166863";"-4.1261685";"5.3399518";"1";"284";"0";"0"
"260";"Feminin";"74";"3";"10";"4";"-4.12475558234288";"5.34238392926503";"-4.1264801";"5.3399598";"1";"329";"0";"0"
"484";"Masculin";"260";"12";"13";"4";"-4.08643149736635";"5.35828155239866";"-4.0878597";"5.3530831";"1";"596";"0";"0"
"489";"Masculin";"260";"12";"13";"4";"-4.0841754232188";"5.35828555271701";"-4.0868734";"5.3537757";"1";"581";"0";"0"
"491";"Masculin";"260";"12";"13";"4";"-4.08642750286383";"5.35602033121402";"-4.0874";"5.3527048";"1";"382";"0";"0"
"483";"Feminin";"260";"12";"13";"4";"-4.08417143700727";"5.35602432983473";"-4.0884592";"5.3536599";"1";"542";"0";"0"
"507";"Masculin";"350";"16";"7";"4";"-4.06833582951551";"5.33117849504369";"-4.0679844";"5.3278809";"0";"367";"0";"0"
"360";"Masculin";"350";"16";"7";"4";"-4.06607984107203";"5.33118240883512";"-4.0555732";"5.3369488";"1";"1327";"0";"0"
"506";"Feminin";"350";"16";"7";"4";"-4.06833192152481";"5.328917258348";"-4.0690574";"5.3290685";"0";"82";"0";"0"
"349";"Feminin";"350";"16";"7";"4";"-4.06607594132997";"5.32892117047015";"-4.0604641";"5.3369297";"1";"1082";"0";"0"
"638";"Masculin";"223";"10";"8";"2";"-4.09536845274475";"5.33452278918568";"-4.0903665";"5.339545";"1";"785";"0";"0"
"641";"Masculin";"223";"10";"8";"2";"-4.09320271155385";"5.33452664415419";"-4.0912441";"5.3379493";"1";"436";"0";"0"
"519";"Masculin";"334";"15";"2";"2";"-4.07276156050057";"5.30742776244845";"-4.0695018";"5.3084077";"0";"377";"0";"0"
"516";"Feminin";"334";"15";"2";"2";"-4.07059589780284";"5.30743151866898";"-4.0701124";"5.3074932";"0";"54";"0";"0"
"667";"Masculin";"285";"13";"9";"4";"-4.08188757169342";"5.34019974336996";"-4.0870615";"5.3396686";"1";"576";"0";"0"
"676";"Masculin";"285";"13";"9";"4";"-4.07963156036445";"5.34020371354049";"-4.084351";"5.3468487";"1";"902";"0";"0"
"677";"Masculin";"285";"13";"9";"4";"-4.08188360739919";"5.33793851743939";"-4.0852285";"5.3469097";"1";"1059";"0";"0"
"674";"Feminin";"285";"13";"9";"4";"-4.07962760433286";"5.33794248591944";"-4.0844815";"5.3441112";"1";"869";"0";"0"
"721";"Feminin";"13";"0";"8";"2";"-4.14005455339309";"5.334441546418";"-4.13805028";"5.33509572732215";"0";"234";"0";"0"
"722";"Feminin";"13";"0";"8";"2";"-4.1383219873128";"5.33444475687502";"-4.137721617";"5.3357404135679";"0";"158";"0";"0"
"325";"Masculin";"331";"15";"5";"4";"-4.07283211353501";"5.32212570825435";"-4.070472";"5.3202865";"0";"331";"0";"0"
"328";"Feminin";"331";"15";"5";"4";"-4.07057616143158";"5.32212963187972";"-4.0715254";"5.3192182";"0";"339";"0";"0"
"340";"Feminin";"331";"15";"5";"4";"-4.07282819580226";"5.31986447423374";"-4.0738927";"5.3201979";"0";"124";"0";"0"
"341";"Feminin";"331";"15";"5";"4";"-4.0705722519332";"5.31986839618282";"-4.0723896";"5.3198482";"0";"201";"0";"0"
"436";"Masculin";"414";"19";"6";"2";"-4.05474511107909";"5.32554881406697";"-4.05212";"5.327735";"0";"378";"0";"0"
"440";"Feminin";"414";"19";"6";"2";"-4.05257937234875";"5.32555251971772";"-4.0524017";"5.3249767";"0";"67";"0";"0"
"594";"Masculin";"181";"8";"8";"4";"-4.10443949862342";"5.33563716824272";"-4.1035925";"5.3364236";"0";"128";"0";"0"
"593";"Feminin";"181";"8";"8";"4";"-4.10218352100707";"5.33564121779573";"-4.1029872";"5.335981";"0";"97";"0";"0"
"580";"Feminin";"181";"8";"8";"4";"-4.10443545518169";"5.33337595907296";"-4.1040485";"5.3393835";"1";"666";"0";"0"
"589";"Feminin";"181";"8";"8";"4";"-4.10217948582057";"5.33338000690023";"-4.1013635";"5.3398332";"1";"719";"0";"0"
"472";"Masculin";"325";"15";"11";"4";"-4.0728792580579";"5.3492605033455";"-4.0671574";"5.3513882";"1";"676";"0";"0"
"191";"Masculin";"325";"15";"11";"4";"-4.07062320686514";"5.34926444708722";"-4.0776705";"5.3464091";"1";"842";"0";"0"
"152";"Masculin";"325";"15";"11";"4";"-4.07287532005834";"5.34699927135048";"-4.0747638";"5.3456856";"1";"255";"0";"0"
"153";"Masculin";"325";"15";"11";"4";"-4.07061927714254";"5.34700321341577";"-4.0749129";"5.3457275";"1";"496";"0";"0"
"65";"Masculin";"112";"5";"14";"4";"-4.1180245806383";"5.36274706881349";"-4.1071393";"5.3637215";"1";"1211";"0";"0"
"67";"Feminin";"112";"5";"14";"4";"-4.11576851416943";"5.36275118898676";"-4.1075768";"5.3630918";"1";"909";"0";"0"
"54";"Feminin";"112";"5";"14";"4";"-4.1180204665448";"5.36048587210577";"-4.1002584";"5.3753604";"1";"2565";"0";"0"
"30";"Feminin";"112";"5";"14";"4";"-4.11576440837358";"5.36048999053201";"-4.1016134";"5.376852";"1";"2394";"0";"0"
"606";"Masculin";"389";"18";"10";"4";"-4.05933515068227";"5.34476155715775";"-4.0583132";"5.3455889";"0";"146";"0";"0"
"320";"Masculin";"389";"18";"10";"4";"-4.05707910598021";"5.34476544780171";"-4.0587805";"5.3401314";"1";"546";"0";"0"
"605";"Feminin";"389";"18";"10";"4";"-4.05933126568048";"5.34250031481891";"-4.0562621";"5.3443095";"0";"395";"0";"0"
